id,label,text,label_text,label_text_ch
10524,53,从我的歌曲中删除如果这首歌,lists_remove,列表删除
10528,21,清单里添加这个项目,lists_createoradd,列出创建或添加
10530,21,添加到清单,lists_createoradd,列出创建或添加
10531,59,请朗读我的提醒清单名字,lists_query,列出查询
10533,59,今天做什么,lists_query,列出查询
10535,21,为我的生日安排创建一个新清单,lists_createoradd,列出创建或添加
10536,21,创建一个新的杂货清单,lists_createoradd,列出创建或添加
10537,21,创建度假清单,lists_createoradd,列出创建或添加
10540,59,告诉我清单,lists_query,列出查询
10541,59,告诉我清单上都有什么,lists_query,列出查询
10542,59,描述你的清单,lists_query,列出查询
10543,21,创建一个小狗名字的清单,lists_createoradd,列出创建或添加
10544,21,创建一个新的彩票号码,lists_createoradd,列出创建或添加
10546,53,从数据库中删除清单,lists_remove,列表删除
10547,53,给我删除小狗清单,lists_remove,列表删除
10549,21,我想建个新清单,lists_createoradd,列出创建或添加
10550,21,创建一个新的清单,lists_createoradd,列出创建或添加
10552,59,我今天待办清单上有哪些,lists_query,列出查询
10553,59,奥莉我今天需要做完什么事情,lists_query,列出查询
10556,59,我的清单是什么,lists_query,列出查询
10558,59,展示我的清单,lists_query,列出查询
10559,21,准备个新清单,lists_createoradd,列出创建或添加
10560,21,开始一个新的清单,lists_createoradd,列出创建或添加
10561,21,建个新清单,lists_createoradd,列出创建或添加
10562,21,给我做个新清单,lists_createoradd,列出创建或添加
10564,53,请删除任务清单,lists_remove,列表删除
10566,53,删除我的最新的清单,lists_remove,列表删除
10567,53,删除杂货清单,lists_remove,列表删除
10569,53,删除银行交易清单,lists_remove,列表删除
10572,59,爪哇,lists_query,列出查询
10573,59,我的购物清单上有什么,lists_query,列出查询
10574,32,我今天有任务吗,calendar_query,日历查询
10575,53,把刘月从联系人清单删除,lists_remove,列表删除
10576,53,从我的联系人列表中删除刘云,lists_remove,列表删除
10578,30,清除我的事件搜索数据,calendar_remove,日历删除
10580,53,在待办清单里删除买鸡蛋这项,lists_remove,列表删除
10581,53,从必做清单里把买鸡蛋这个事项删除,lists_remove,列表删除
10582,53,删除播放列表,lists_remove,列表删除
10583,53,删除商店清单,lists_remove,列表删除
10584,21,把胡萝卜加到清单,lists_createoradd,列出创建或添加
10586,21,记得把胡萝卜加在那,lists_createoradd,列出创建或添加
10587,59,这个清单上有什么,lists_query,列出查询
10591,53,删除清单的标题,lists_remove,列表删除
10592,21,请创建一个明天的购物清单,lists_createoradd,列出创建或添加
10593,21,我需要一个我的今天的客户的清单制作一个,lists_createoradd,列出创建或添加
10594,21,我想做个歌曲的新播放列表,lists_createoradd,列出创建或添加
10595,59,清单上有什么,lists_query,列出查询
10596,59,有什么列在清单,lists_query,列出查询
10597,59,告诉我清单,lists_query,列出查询
10598,59,我的清单准备好了可以提醒我都有什么,lists_query,列出查询
10599,21,你能把牛奶加到我的购物清单上吗,lists_createoradd,列出创建或添加
10601,21,我想我用完了这个把它加到我的清单,lists_createoradd,列出创建或添加
10603,57,列出所有的歌曲,music_query,音乐查询
10604,57,告诉我这首歌的音轨,music_query,音乐查询
10606,59,清单上有多少食物,lists_query,列出查询
10607,59,计算清单上的食品数量,lists_query,列出查询
10609,21,选择项目,lists_createoradd,列出创建或添加
10610,21,在清单上加上项目,lists_createoradd,列出创建或添加
10611,53,从清单删除项目,lists_remove,列表删除
10612,53,从清单上删除所有前缀为干的的食品,lists_remove,列表删除
10613,53,所有是干货的食品都应从清单中删除,lists_remove,列表删除
10615,21,在明天前创建一个清单,lists_createoradd,列出创建或添加
10617,21,明天创建的新清单,lists_createoradd,列出创建或添加
10618,21,创建一个新的食品杂物清单,lists_createoradd,列出创建或添加
10619,21,我想把那些物有所值的电动工具做出个新的清单来,lists_createoradd,列出创建或添加
10620,21,创建个狗品种清单,lists_createoradd,列出创建或添加
10622,21,把尿不湿加到化妆品清单里,lists_createoradd,列出创建或添加
10623,21,奥利在化妆品清单中添加尿不湿,lists_createoradd,列出创建或添加
10624,59,请告诉我今天我的待办列表上有什么,lists_query,列出查询
10625,32,我今天有什么计划,calendar_query,日历查询
10630,53,我希望你从清单中删除这个项目,lists_remove,列表删除
10631,53,我想把这个事项从清单里移除,lists_remove,列表删除
10632,59,告诉我列表上有什么,lists_query,列出查询
10633,59,提供清单上的东西,lists_query,列出查询
10634,59,显示清单上可用的数字,lists_query,列出查询
10635,59,显示哪些清单可用,lists_query,列出查询
10637,59,有用的清单,lists_query,列出查询
10638,59,今天我需要买的东西清单上有哪些,lists_query,列出查询
10639,59,我的旅行需要什么东西,lists_query,列出查询
10641,21,把这些文件放到旅行携带的东西里,lists_createoradd,列出创建或添加
10642,21,把这个清单上的家具换成电子产品,lists_createoradd,列出创建或添加
10643,53,清单上的最后一项漏了,lists_remove,列表删除
10644,53,把芝士从我的清单删除,lists_remove,列表删除
10646,21,在我今天必做清单上加上汽车服务,lists_createoradd,列出创建或添加
10647,21,把清洁小狗放在清洁清单最上面,lists_createoradd,列出创建或添加
10649,21,把酒加到清单,lists_createoradd,列出创建或添加
10650,59,我设置了哪些清单,lists_query,列出查询
10651,59,给我一个清单列表的清单,lists_query,列出查询
10652,59,哪些是我的所有清单,lists_query,列出查询
10653,53,从杂货中移除冰激凌,lists_remove,列表删除
10654,53,删除周三的清单,lists_remove,列表删除
10656,53,删除我的圣诞节清单,lists_remove,列表删除
10657,21,把鸡蛋加入清单,lists_createoradd,列出创建或添加
10658,21,重新把鸡蛋加到清单上,lists_createoradd,列出创建或添加
10659,53,删除事项四,lists_remove,列表删除
10660,53,删除第四条项目,lists_remove,列表删除
10661,21,生成个新清单,lists_createoradd,列出创建或添加
10663,32,我的今天有什么约会,calendar_query,日历查询
10664,59,我今天的清单上有什么,lists_query,列出查询
10665,32,重复事件,calendar_query,日历查询
10668,59,告诉我清单上的东西,lists_query,列出查询
10669,59,在我的清单上有任何体育赛事吗,lists_query,列出查询
10670,53,将姓陈的人从我的联系人清单中移除,lists_remove,列表删除
10671,53,移除 a 开头应用程序表单,lists_remove,列表删除
10675,53,告诉我信息清单里有什么有趣的东西,lists_remove,列表删除
10676,53,告诉我最近的地点,lists_remove,列表删除
10677,21,把写简历添加到我的必做清单里,lists_createoradd,列出创建或添加
10680,59,告诉我今天的必做清单内容,lists_query,列出查询
10681,59,告诉我所有清单,lists_query,列出查询
10682,59,我都有哪些清单啊,lists_query,列出查询
10683,59,到现在我的清单都有什么啊,lists_query,列出查询
10686,53,请从清单上删除我的运动活动,lists_remove,列表删除
10690,53,划掉第三个项目,lists_remove,列表删除
10691,21,添加项目,lists_createoradd,列出创建或添加
10692,21,在清单上加上预约,lists_createoradd,列出创建或添加
10693,53,清空这个清单,lists_remove,列表删除
10694,53,删除这个清单,lists_remove,列表删除
10695,53,删除,lists_remove,列表删除
10698,59,请提供列表目录,lists_query,列出查询
10701,21,这个项目需要加到清单上,lists_createoradd,列出创建或添加
10702,21,清单应该包含这个项目,lists_createoradd,列出创建或添加
10703,21,创建目标购物清单,lists_createoradd,列出创建或添加
10704,21,给好主意创建一个新的清单,lists_createoradd,列出创建或添加
10705,59,检查笔记应用并且给我所有的清单的具体信息,lists_query,列出查询
10706,59,notes app 里现在有哪些清单啊,lists_query,列出查询
10708,53,删除这个清单,lists_remove,列表删除
10710,21,把这个放在我的清单上,lists_createoradd,列出创建或添加
10711,21,把这个记在清单上,lists_createoradd,列出创建或添加
10713,21,百度创建一个新的清单,lists_createoradd,列出创建或添加
10714,21,你能创建一个新的清单给我吗,lists_createoradd,列出创建或添加
10715,59,读一下我的清单,lists_query,列出查询
10716,59,查一下我的清单,lists_query,列出查询
10717,53,嗯小度可以把这个事项从清单移除,lists_remove,列表删除
10719,53,把项目二从清单删除,lists_remove,列表删除
10720,59,我的购物清单上有什么,lists_query,列出查询
10721,59,买,lists_query,列出查询
10722,21,嘿奥利我需要你列出二零一四年为国际队效力的印度队板球运动员名单,lists_createoradd,列出创建或添加
10723,21,嘿奥利做一个以元音开头并以元音结尾的名字的清单,lists_createoradd,列出创建或添加
10724,53,删除这个文件,lists_remove,列表删除
10725,53,把小花从列表删除,lists_remove,列表删除
10726,59,查一下我的清单,lists_query,列出查询
10727,59,我有哪些清单,lists_query,列出查询
10729,50,提醒我扔垃圾,calendar_set,日历集
10733,53,从我的待办清单删除家务,lists_remove,列表删除
10734,53,把购物从我的清单删除,lists_remove,列表删除
10735,53,请彻底地删除我的食品杂物清单,lists_remove,列表删除
10736,53,删除食品杂货清单,lists_remove,列表删除
10737,32,这是今天的议程,calendar_query,日历查询
10739,21,我 iang 知道杂货清单上能不能再加个事项,lists_createoradd,列出创建或添加
10740,21,我的杂货清单上还有空间加一个额外的项目吗,lists_createoradd,列出创建或添加
10742,21,创建一个项目加到我的清单中,lists_createoradd,列出创建或添加
10744,53,去掉那个事项,lists_remove,列表删除
10745,53,删除那个项目,lists_remove,列表删除
10747,53,在我的清单里删除那个东西,lists_remove,列表删除
10748,53,把那个从我的清单删除,lists_remove,列表删除
10749,59,买衣服,lists_query,列出查询
10752,59,我的购物清单上有什么,lists_query,列出查询
10761,59,请告诉我我的所有的清单名字,lists_query,列出查询
10762,59,告诉我清单名称,lists_query,列出查询
10764,21,把老王加到婚礼请客的名单上,lists_createoradd,列出创建或添加
10765,59,拉起购物清单,lists_query,列出查询
10766,21,在今天的待办事项加上去杂货店购物,lists_createoradd,列出创建或添加
10768,59,我的清单上的史蒂芬金的新书,lists_query,列出查询
10769,59,我添加牛奶到购物清单了吗,lists_query,列出查询
10771,53,把刘琦从婚礼邀请清单删除,lists_remove,列表删除
10773,21,打开我的笔记,lists_createoradd,列出创建或添加
10774,59,可以打开我的清单应用并且勾选杂货,lists_query,列出查询
10777,59,我有一个亚马逊清单保存了吗,lists_query,列出查询
10778,59,我今天有一个必做清单是吗,lists_query,列出查询
10779,53,帮我删除这个列表,lists_remove,列表删除
10780,53,我不再需要这个了,lists_remove,列表删除
10781,53,移除这个清单,lists_remove,列表删除
10782,59,我有什么任务,lists_query,列出查询
10783,59,朗读我的必做清单,lists_query,列出查询
10785,53,删除我的食品杂物清单,lists_remove,列表删除
10787,59,今天有什么安排,lists_query,列出查询
10788,59,简要说一下清单,lists_query,列出查询
10789,53,清除清单里的事项,lists_remove,列表删除
10793,21,打开一个新的清单,lists_createoradd,列出创建或添加
10794,59,我的所有清单都有什么啊,lists_query,列出查询
10798,21,将黄油添加到清单,lists_createoradd,列出创建或添加
10799,21,我的清单里加上鸡蛋,lists_createoradd,列出创建或添加
10800,53,现在删除最近的清单,lists_remove,列表删除
10801,53,清除之前的清单,lists_remove,列表删除
10802,53,删除最后一个清单,lists_remove,列表删除
10803,59,在杂货清单上有咖啡吗,lists_query,列出查询
10807,53,最后的,lists_remove,列表删除
10809,53,删除最后的条目,lists_remove,列表删除
10810,53,把苹果从我的食品杂物清单删除,lists_remove,列表删除
10811,21,亚历克斯添加香蕉到我的购物清单,lists_createoradd,列出创建或添加
10813,21,alexa 将杂货购物添加到我的待办清单上,lists_createoradd,列出创建或添加
10814,21,把买杂货加入到我的待办清单,lists_createoradd,列出创建或添加
10818,59,我有什么清单吗,lists_query,列出查询
10819,59,告诉我我的清单,lists_query,列出查询
10820,59,今天在我的清单上有什么,lists_query,列出查询
10821,59,今天我的清单上有什么吗,lists_query,列出查询
10822,59,命名所有的清单,lists_query,列出查询
10823,59,列清单,lists_query,列出查询
10826,53,百度删除食品杂物清单,lists_remove,列表删除
10829,59,我的清单下一个是什么,lists_query,列出查询
10833,59,我的待办清单有什么,lists_query,列出查询
10834,59,在我的购物清单上有什么,lists_query,列出查询
10835,59,告诉我我的购物清单有什么,lists_query,列出查询
10836,12,下一步是什么,general_quirky,一般古怪
10837,12,olly 下一步是什么,general_quirky,一般古怪
10838,12,好的接下来是什么,general_quirky,一般古怪
10839,12,现在怎么办,general_quirky,一般古怪
10840,59,我现在有什么清单,lists_query,列出查询
10841,59,你能更新我的清单吗,lists_query,列出查询
10842,59,我做清单了对吧都是什么,lists_query,列出查询
10845,53,我今天已经给老马礼物了请把他从我的圣诞送礼清单删除,lists_remove,列表删除
10847,53,删除一个清单,lists_remove,列表删除
10849,53,删除这个清单,lists_remove,列表删除
10852,59,我创建的清单的名字都是哪些,lists_query,列出查询
10856,59,我要看我的清单,lists_query,列出查询
10857,21,创建一个新的清单,lists_createoradd,列出创建或添加
10859,53,从清单里移除那个事件,lists_remove,列表删除
10861,53,把这个事项从我的清单移除,lists_remove,列表删除
10862,53,从我的清单里删除南方这个事项,lists_remove,列表删除
10863,53,从我的清单上删除项目,lists_remove,列表删除
10864,59,在我的清单上还有什么我要做的,lists_query,列出查询
10866,59,列举给我清单上剩下的东西,lists_query,列出查询
10867,59,奥利给我列出清单上剩下的东西,lists_query,列出查询
10869,59,清单上还剩的什么,lists_query,列出查询
10871,21,请在我今天的待办清单上加上从学校接小孩,lists_createoradd,列出创建或添加
10872,21,在清单添加番茄酱,lists_createoradd,列出创建或添加
10873,53,删除购物清单,lists_remove,列表删除
10874,53,你能删除我的必做清单吗,lists_remove,列表删除
10875,53,删除这个清单,lists_remove,列表删除
10876,21,创建一个新的购物清单,lists_createoradd,列出创建或添加
10877,21,开始清单,lists_createoradd,列出创建或添加
10878,21,我想制作一个清单它应该自动保存为带有标题清单的文本文件,lists_createoradd,列出创建或添加
10879,59,我今天有什么清单吗,lists_query,列出查询
10880,59,查一下食品杂物清单,lists_query,列出查询
10881,53,找到我的购物清单并且删除它,lists_remove,列表删除
10882,53,删除我明天的约会清单,lists_remove,列表删除
10884,53,我能删除一个品项吗,lists_remove,列表删除
10885,53,删除一个项目,lists_remove,列表删除
10888,53,取消清单,lists_remove,列表删除
10890,59,给我购物清单,lists_query,列出查询
10892,21,创建一个新的清单叫做食品杂物店,lists_createoradd,列出创建或添加
10894,21,杂物清单,lists_createoradd,列出创建或添加
10897,53,olly 从我的清单里移除这个项目,lists_remove,列表删除
10899,21,把邀请参加聚会的好友加到清单里,lists_createoradd,列出创建或添加
10900,21,帮我设定一个清单,lists_createoradd,列出创建或添加
10902,21,把披萨放到清单上,lists_createoradd,列出创建或添加
10903,21,清单里写上鸡蛋,lists_createoradd,列出创建或添加
10906,21,创建一个新的清单给我,lists_createoradd,列出创建或添加
10907,21,你能创建一个新的清单给我吗,lists_createoradd,列出创建或添加
10908,59,奥利我的清单上有什么,lists_query,列出查询
10910,59,给我读我的清单,lists_query,列出查询
10911,59,告诉我我目前有哪些清单,lists_query,列出查询
10912,59,olly 告诉我当前有哪些清单,lists_query,列出查询
10913,59,我所有的清单的名字,lists_query,列出查询
10914,59,请告诉我有什么清单,lists_query,列出查询
10917,53,你能帮我删除最后的清单吗,lists_remove,列表删除
10918,53,我想删除中间的列表,lists_remove,列表删除
10919,21,添加新的项目,lists_createoradd,列出创建或添加
10920,59,在我的清单上都有些什么项目,lists_query,列出查询
10921,59,我需要先从清单中完成什么,lists_query,列出查询
10922,21,创建一个清单,lists_createoradd,列出创建或添加
10923,53,在周四删除和公司职员的午餐,lists_remove,列表删除
10930,59,哪些是在我的电视清单上,lists_query,列出查询
10932,59,我的最爱清单里有什么歌啊,lists_query,列出查询
10933,21,把洗车放到我的必做清单里,lists_createoradd,列出创建或添加
10934,21,我要你吧遛狗放在我的待办清单上,lists_createoradd,列出创建或添加
10935,53,删除食品杂货清单,lists_remove,列表删除
10937,53,清除周末事务清单,lists_remove,列表删除
10939,21,我要把水加到我的华联清单,lists_createoradd,列出创建或添加
10942,59,哪个是我的饶舌播放列表,lists_query,列出查询
10943,59,你能告诉我我的购物清单上有什么吗,lists_query,列出查询
10944,59,朗读我的购物清单上有什么,lists_query,列出查询
10945,53,我想取消早上的 d. v. r. 清单的记录,lists_remove,列表删除
10946,59,我有什么清单,lists_query,列出查询
10947,59,你能告诉我我有什么清单吗,lists_query,列出查询
10948,59,我有保存什么清单,lists_query,列出查询
10949,21,打开购物清单并添加牛奶,lists_createoradd,列出创建或添加
10950,21,把牛奶加到食品杂物清单,lists_createoradd,列出创建或添加
10951,21,再打开杂货清单把牛奶加进去,lists_createoradd,列出创建或添加
10953,53,删除儿童足球游戏列表但确保联系方式留着,lists_remove,列表删除
10955,59,联系人清单的标题是什么,lists_query,列出查询
10958,59,我的所有已保存的清单叫什么名字,lists_query,列出查询
10959,21,加到我的杂货,lists_createoradd,列出创建或添加
10961,53,删除最后的项目,lists_remove,列表删除
10963,53,删除这个清单,lists_remove,列表删除
10964,59,我有什么待办清单,lists_query,列出查询
10966,59,你现在有什么清单,lists_query,列出查询
10968,59,库存清单里都有什么啊,lists_query,列出查询
10971,21,把铅笔加到学校用品清单,lists_createoradd,列出创建或添加
10972,21,给学校用品创建一个新的列表,lists_createoradd,列出创建或添加
10974,59,在屏幕显示我有的可用的清单,lists_query,列出查询
10975,59,告诉我清单的名字,lists_query,列出查询
10976,59,告诉我清单上的名字,lists_query,列出查询
10977,53,嘿你能删除我需要从店里买东西的清单吗,lists_remove,列表删除
10978,53,我希望你删除上个月的购物清单,lists_remove,列表删除
10980,59,告诉我你的清单上有什么,lists_query,列出查询
10983,21,在我的待办清单上记下打电话给电房地产中介,lists_createoradd,列出创建或添加
10984,59,读出可用清单,lists_query,列出查询
10986,53,删除我的食品杂物清单,lists_remove,列表删除
10987,53,删除度假事项必做清单,lists_remove,列表删除
10989,53,从食品杂货里删除红辣椒,lists_remove,列表删除
10991,59,我有哪些清单是我在上周内没有以一种或另一种方式更新的,lists_query,列出查询
10992,59,我在任何清单上有突出的任何事情吗,lists_query,列出查询
10993,59,olly 我的清单里有重要的事务吗,lists_query,列出查询
10994,21,开始创建一个新的清单,lists_createoradd,列出创建或添加
10995,21,把汤加到我的购物清单,lists_createoradd,列出创建或添加
10997,21,你可以把张学友加到我的客户名单上吗,lists_createoradd,列出创建或添加
10998,59,清单上有什么啊,lists_query,列出查询
11000,21,请创建一个新清单,lists_createoradd,列出创建或添加
11001,21,为我创建一个新清单,lists_createoradd,列出创建或添加
11002,59,查看我的待办清单,lists_query,列出查询
11003,59,读出我的必做清单,lists_query,列出查询
11005,21,创建一个空白的清单,lists_createoradd,列出创建或添加
11006,21,给我做个新清单,lists_createoradd,列出创建或添加
11008,59,今天有什么工作需要完成,lists_query,列出查询
11009,59,读一下今天清单上的任务,lists_query,列出查询
11010,21,床加一个新的购物清单,lists_createoradd,列出创建或添加
11011,53,打开备忘录,lists_remove,列表删除
11012,59,我的预约清单上下一项是什么啊,lists_query,列出查询
11013,59,把那个清单再读给我听听,lists_query,列出查询
11015,21,把项目放到清单上,lists_createoradd,列出创建或添加
11016,59,我今天的待办清单有什么,lists_query,列出查询
11017,12,我妻子让我做什么,general_quirky,一般古怪
11018,59,我今天有修理工作吗,lists_query,列出查询
11019,21,把修草坪加到必做清单,lists_createoradd,列出创建或添加
11021,53,我今天不给车换油,lists_remove,列表删除
11025,53,删除购物清单,lists_remove,列表删除
11027,21,奥利编辑清单,lists_createoradd,列出创建或添加
11028,21,编辑列表,lists_createoradd,列出创建或添加
11030,59,列下条目,lists_query,列出查询
11031,59,在我的蜜月清单上有什么要做的,lists_query,列出查询
11032,21,创建一个食品杂物清单,lists_createoradd,列出创建或添加
11033,21,制作必做事项清单,lists_createoradd,列出创建或添加
11034,21,创建一个新的清单,lists_createoradd,列出创建或添加
11035,53,完成事项,lists_remove,列表删除
11036,53,把香蕉从我的购物清单删除,lists_remove,列表删除
11037,53,在我的联系人里删掉母亲,lists_remove,列表删除
11038,53,把蝴蝶夹从我的愿望清单删除,lists_remove,列表删除
11039,21,把以下这些建立个新清单,lists_createoradd,列出创建或添加
11040,53,删除清单,lists_remove,列表删除
11042,21,我需要更多的牛奶,lists_createoradd,列出创建或添加
11043,53,从我的清单集里移除杂货清单,lists_remove,列表删除
11044,59,检查清单,lists_query,列出查询
11046,59,让我看我的好友列表,lists_query,列出查询
11048,59,我的清单在哪里,lists_query,列出查询
11049,59,我可以有我的清单,lists_query,列出查询
11050,59,告诉我清单内容,lists_query,列出查询
11051,59,我的清单里有什么啊,lists_query,列出查询
11052,59,告诉我清单上有什么,lists_query,列出查询
11054,53,清单,lists_remove,列表删除
11055,53,作废打开的这个清单小度,lists_remove,列表删除
11056,59,今天我需要做什么,lists_query,列出查询
11057,59,哪些清单是打开的,lists_query,列出查询
11058,59,打开了多少清单啊,lists_query,列出查询
11059,59,给现有清单命名,lists_query,列出查询
11060,21,把卷纸加入杂货清单,lists_createoradd,列出创建或添加
11062,50,在我的日程表里增加给妈妈打电话提醒,calendar_set,日历集
11066,59,嗨列出我的清单,lists_query,列出查询
11068,21,我要把桔子加入我的杂货清单,lists_createoradd,列出创建或添加
11069,21,在我的购物清单上加橘子,lists_createoradd,列出创建或添加
11071,53,把西红柿从食品杂物清单删除,lists_remove,列表删除
11072,53,把车辆保险从付款清单里移除,lists_remove,列表删除
11073,53,把存款支票从必做清单里移除,lists_remove,列表删除
11074,59,我的清单,lists_query,列出查询
11078,59,我的清单上有什麼,lists_query,列出查询
11080,53,请删除这张清单,lists_remove,列表删除
11082,59,你能找到我的清单吗,lists_query,列出查询
11083,53,从购物清单删除牛奶,lists_remove,列表删除
11087,21,我们需要牛奶,lists_createoradd,列出创建或添加
11088,21,把牛奶加到购物清单上,lists_createoradd,列出创建或添加
11089,21,给我新的清单,lists_createoradd,列出创建或添加
11090,21,把这个清单重做一个,lists_createoradd,列出创建或添加
11091,21,插入这个项目,lists_createoradd,列出创建或添加
11092,21,包括这个事项,lists_createoradd,列出创建或添加
11093,21,也把这个事项加上,lists_createoradd,列出创建或添加
11094,53,删除一张清单,lists_remove,列表删除
11095,53,找到你想要删除的列表,lists_remove,列表删除
11097,53,删除著名演员清单,lists_remove,列表删除
11099,21,包含这个,lists_createoradd,列出创建或添加
11100,21,把这个加到清单里,lists_createoradd,列出创建或添加
11101,21,给这个清单加一条,lists_createoradd,列出创建或添加
11102,59,杂货清单,lists_query,列出查询
11105,59,待办清单,lists_query,列出查询
11106,59,请列下我的问题,lists_query,列出查询
11108,59,我的清单里什么都有,lists_query,列出查询
11110,59,给我读这个列表的内容,lists_query,列出查询
11111,59,读出今天我的列表,lists_query,列出查询
11112,59,给我念现在杂货清单,lists_query,列出查询
11113,59,我想听我的清单,lists_query,列出查询
11114,21,给以下事项创建个清单,lists_createoradd,列出创建或添加
11115,21,设置新事项计划或日历到新清单,lists_createoradd,列出创建或添加
11116,21,在闹钟列表上加入新的项目,lists_createoradd,列出创建或添加
11117,53,请帮我移除钱包中的银行卡资料,lists_remove,列表删除
11118,59,下周的事务我有清单吗,lists_query,列出查询
11120,53,从我的购物清单删除苹果,lists_remove,列表删除
11121,53,我不需要苹果把它从我的购物清单删除,lists_remove,列表删除
11123,59,告诉我我的购物列表上有什么,lists_query,列出查询
11126,59,我想知道购物清单上的细节,lists_query,列出查询
11127,59,旅游清单里都有什么啊,lists_query,列出查询
11128,21,给今天任务创建一个清单,lists_createoradd,列出创建或添加
11129,59,今天晚上我的清单上有什么可做的,lists_query,列出查询
11132,53,删除我的购物清单,lists_remove,列表删除
11134,53,删除拨出电话清单,lists_remove,列表删除
11135,21,把最近的歌曲做个新的播放清单,lists_createoradd,列出创建或添加
11136,21,做个照片清单,lists_createoradd,列出创建或添加
11137,21,做个最近锻炼情况的新清单,lists_createoradd,列出创建或添加
11138,53,请删除清单,lists_remove,列表删除
11139,21,保存新清单,lists_createoradd,列出创建或添加
11142,21,请列出超过十个月未收到的应付款清单,lists_createoradd,列出创建或添加
11143,21,找到所有 g. 开头的名字并且创建一个清单,lists_createoradd,列出创建或添加
11144,21,把新歌加入歌单,lists_createoradd,列出创建或添加
11145,21,更新新的项目到锻炼清单,lists_createoradd,列出创建或添加
11147,59,清单包含什么,lists_query,列出查询
11148,59,提一下清单中的事情,lists_query,列出查询
11149,53,删除清单,lists_remove,列表删除
11150,53,请删除清单,lists_remove,列表删除
11151,21,在我的购物清单里加上细香葱,lists_createoradd,列出创建或添加
11152,21,把换油加到我的待办清单,lists_createoradd,列出创建或添加
11153,21,将拖把添加到五金店清单,lists_createoradd,列出创建或添加
11155,21,新的清单,lists_createoradd,列出创建或添加
11156,21,请创建一个新的清单,lists_createoradd,列出创建或添加
11158,21,给我一个新的清单,lists_createoradd,列出创建或添加
11159,53,删除山药,lists_remove,列表删除
11161,53,删除豆子,lists_remove,列表删除
11163,53,从列表中删除一个项目,lists_remove,列表删除
11165,59,打开记事本,lists_query,列出查询
11167,21,把牛奶加入我的购物清单,lists_createoradd,列出创建或添加
11170,59,提供清单,lists_query,列出查询
11171,59,查一下所有现存的,lists_query,列出查询
11173,59,我有什么清单,lists_query,列出查询
11175,21,在购物清单上加上标号,lists_createoradd,列出创建或添加
11176,21,将电影名添加到愿望单,lists_createoradd,列出创建或添加
11179,21,创建一个需要订购的书的清单,lists_createoradd,列出创建或添加
11183,21,我的新的健康检查列表,lists_createoradd,列出创建或添加
11184,21,我的心得工作安排列表,lists_createoradd,列出创建或添加
11187,59,我的聚会清单,lists_query,列出查询
11188,59,打开清单,lists_query,列出查询
11190,53,请从我的训练清单中删除三头肌下拉,lists_remove,列表删除
11191,53,请从我的锻炼清单里删除三头肌下拉,lists_remove,列表删除
11192,53,请从我的旅游行程中删除大庆,lists_remove,列表删除
11193,53,从联系人中删除老王,lists_remove,列表删除
11194,53,从短信列表删除所有的已读信息,lists_remove,列表删除
11195,21,把咖啡加到食品杂物清单,lists_createoradd,列出创建或添加
11197,53,删除清单,lists_remove,列表删除
11198,53,删除我的必做清单,lists_remove,列表删除
11199,53,删除我的必做清单,lists_remove,列表删除
11201,53,把面条从清单上删除,lists_remove,列表删除
11202,53,从清单中删除蔬菜,lists_remove,列表删除
11203,53,从清单中删除水果,lists_remove,列表删除
11205,53,清楚日常清单,lists_remove,列表删除
11206,53,删除跟刘明的约会清单,lists_remove,列表删除
11207,21,列出新的,lists_createoradd,列出创建或添加
11208,21,把跟建筑师开会加到新项目清单里,lists_createoradd,列出创建或添加
11209,21,将约会保存到列表,lists_createoradd,列出创建或添加
11210,21,创建新的清单,lists_createoradd,列出创建或添加
11211,21,由清单,lists_createoradd,列出创建或添加
11213,21,把歌曲加入新的播放列表,lists_createoradd,列出创建或添加
11216,59,陈述一下我的清单,lists_query,列出查询
11217,59,列下我的清单,lists_query,列出查询
11218,59,刷新我的清单并且告诉我它上面有什么,lists_query,列出查询
11219,21,清单里添加鞋,lists_createoradd,列出创建或添加
11220,21,把鞋子更新到我的列表,lists_createoradd,列出创建或添加
11221,21,把鞋放在我的清单上,lists_createoradd,列出创建或添加
11222,53,你能删除我的购物清单吗,lists_remove,列表删除
11223,53,删除购物清单,lists_remove,列表删除
11224,53,我不需要这个购物清单了删除,lists_remove,列表删除
11225,59,我有什么清单,lists_query,列出查询
11226,59,展示我的清单,lists_query,列出查询
11227,32,今天有什么节目,calendar_query,日历查询
11228,32,今天有什么计划,calendar_query,日历查询
11229,59,我有 pda 的所有细节,lists_query,列出查询
11230,59,我有任何汽车的报告,lists_query,列出查询
11231,59,给出 pda 的完整细节,lists_query,列出查询
11232,59,给我名单的名字,lists_query,列出查询
11233,59,我有哪些可用清单,lists_query,列出查询
11234,59,告诉我我的列表的名字,lists_query,列出查询
11235,53,请从我的购物清单中删除香蕉,lists_remove,列表删除
11236,53,从杂货清单里移除狗粮,lists_remove,列表删除
11237,21,我需要把香蕉加到我的购物清单上,lists_createoradd,列出创建或添加
11239,21,你能帮我创建一个清单吗,lists_createoradd,列出创建或添加
11240,21,我想你创建一个清单给我,lists_createoradd,列出创建或添加
11241,59,告诉我我的节日清单上有什么,lists_query,列出查询
11242,59,我的工作清单里都有什么啊,lists_query,列出查询
11243,59,清单上下一个是什么,lists_query,列出查询
