id,label,label_text,text,lang,language
1110,play_music,play_music,play madonnas like a virgin,en,en-US
1111,play_music,play_music,play the footloose song,en,en-US
1112,play_music,play_music,play one thousand nine hundred and ninety nine by prince,en,en-US
1113,music_likeness,music_likeness,save all songs from katy perry,en,en-US
1114,play_music,play_music,gather all my songs from madonna,en,en-US
1116,play_music,play_music,play kanye west playlist,en,en-US
1117,play_music,play_music,play maroon five playlist,en,en-US
1118,news_query,news_query,please tell me the latest news about politics,en,en-US
1119,news_query,news_query,what is going on in politics,en,en-US
1126,datetime_query,datetime_query,tell me the date,en,en-US
1128,play_music,play_music,play the last album on a loop,en,en-US
1129,play_music,play_music,play all my favorite songs,en,en-US
1130,weather_query,weather_query,is it going to rain later today,en,en-US
1131,weather_query,weather_query,tell me the humidity level downtown today,en,en-US
1132,alarm_set,alarm_set,put alarm on,en,en-US
1133,alarm_set,alarm_set,set alarm at five thirty am,en,en-US
1134,alarm_set,alarm_set,place alarm at five o'clock morning,en,en-US
1135,news_query,news_query,what is the news this morning,en,en-US
1136,news_query,news_query,what is the breaking news for the day,en,en-US
1137,calendar_query,calendar_query,please tell me current events for the day,en,en-US
1138,takeaway_order,takeaway_order,call eastwind and order lomaine to go,en,en-US
1139,takeaway_order,takeaway_order,place a take out order at olive garden,en,en-US
1140,takeaway_order,takeaway_order,order spaghetti from spaghetti warehouse to bring home,en,en-US
1141,datetime_query,datetime_query,is it the twenty ninth already,en,en-US
1142,datetime_query,datetime_query,tell me what day of the week it is,en,en-US
1143,play_music,play_music,play my sadness playlist,en,en-US
1145,iot_cleaning,iot_cleaning,please turn on my vacuum cleaner,en,en-US
1146,iot_cleaning,iot_cleaning,activate the robot vacuum,en,en-US
1147,iot_cleaning,iot_cleaning,turn on the vacuum now,en,en-US
1149,datetime_query,datetime_query,time in new york now,en,en-US
1150,datetime_query,datetime_query,what is the current time in lagos nigeria,en,en-US
1152,iot_cleaning,iot_cleaning,use vacuum cleaner in the hall,en,en-US
1153,iot_cleaning,iot_cleaning,remove dust with vacuum cleaner,en,en-US
1154,iot_hue_lightoff,iot_hue_lightoff,shut off the lights in the kitchen,en,en-US
1155,iot_hue_lightoff,iot_hue_lightoff,turn off the lights in the bedroom,en,en-US
1157,news_query,news_query,top news on international women's day,en,en-US
1159,general_joke,general_joke,tell funny things,en,en-US
1161,music_settings,music_settings,please set the equalizer in the party mode,en,en-US
1162,play_music,play_music,please play all the songs in high volume and make adjustments to pop music mode,en,en-US
1163,play_music,play_music,play all songs by martina mcbride,en,en-US
1164,play_music,play_music,play i walk the line by johnny cash,en,en-US
1165,music_query,music_query,do i have any music by lady antebellum,en,en-US
1166,iot_coffee,iot_coffee,olly i'd like an espresso,en,en-US
1167,iot_coffee,iot_coffee,i'd like an espresso,en,en-US
1168,iot_coffee,iot_coffee,can i please have a cafe americano,en,en-US
1169,iot_coffee,iot_coffee,i need coffee,en,en-US
1170,iot_coffee,iot_coffee,olly i need coffee,en,en-US
1171,play_music,play_music,play my playlist,en,en-US
1172,play_music,play_music,play the song for me,en,en-US
1173,audio_volume_other,audio_volume_other,adjust sound,en,en-US
1174,audio_volume_other,audio_volume_other,give a pleasant sound,en,en-US
1175,audio_volume_other,audio_volume_other,comfortably adjust sound,en,en-US
1178,music_query,music_query,who wrote the song i just wanna dance with you,en,en-US
1181,news_query,news_query,find new trump articles but not from fox news,en,en-US
1183,alarm_remove,alarm_remove,twelve am removed,en,en-US
1185,news_query,news_query,what is the latest local news for the greenville area,en,en-US
1186,news_query,news_query,is there a article on polar bears,en,en-US
1187,play_music,play_music,put a disco track,en,en-US
1188,play_music,play_music,play a melody music,en,en-US
1190,datetime_convert,datetime_convert,if it's midnight in colorado what time is it in munich,en,en-US
1193,play_music,play_music,olly i need to hear notorious thugs by bone thugs now,en,en-US
1194,play_music,play_music,play rein in blood by slayer at five am tomorrow to make sure i actually wake up,en,en-US
1195,play_music,play_music,i'd love to hear any song that i've given five stars by serge gainsbourg,en,en-US
1198,weather_query,weather_query,tell me what was the temperature in our city at twelve p. m.,en,en-US
1199,general_joke,general_joke,say something funny,en,en-US
1200,general_joke,general_joke,olly say something funny,en,en-US
1203,weather_query,weather_query,check weather update for lagos this week,en,en-US
1204,play_music,play_music,play lady now,en,en-US
1206,alarm_remove,alarm_remove,disable my three p. m. alarm,en,en-US
1207,alarm_remove,alarm_remove,cancel my three p. m. alarm,en,en-US
1208,recommendation_locations,recommendation_locations,find me a nice restaurant for dinner,en,en-US
1212,play_music,play_music,play imagine dragons,en,en-US
1213,iot_hue_lightchange,iot_hue_lightchange,olly i want blue lighting,en,en-US
1214,iot_hue_lightchange,iot_hue_lightchange,i want blue lighting,en,en-US
1218,iot_hue_lightchange,iot_hue_lightchange,change the lighting to blue,en,en-US
1219,music_settings,music_settings,turn on spotify shuffle,en,en-US
1220,music_settings,music_settings,repeat this song when it ends,en,en-US
1221,play_music,play_music,please play nightmare by avenged sevenfold,en,en-US
1226,datetime_query,datetime_query,give me the date of monday on third week of this month,en,en-US
1228,news_query,news_query,read me the newest article on the new solar system,en,en-US
1229,news_query,news_query,find me the latest news story on us politics,en,en-US
1230,takeaway_order,takeaway_order,order me a large ham and olive pizza from dominoes,en,en-US
1231,takeaway_order,takeaway_order,can you direct me to the menu for the highest rated chinese carry-out near me,en,en-US
1232,takeaway_order,takeaway_order,give me options for indian carry-out under dollars,en,en-US
1233,datetime_query,datetime_query,what is the time in new york now,en,en-US
1235,datetime_convert,datetime_convert,what is the time at singapore when our time is five p. m.,en,en-US
1236,iot_hue_lightchange,iot_hue_lightchange,can you please change the mood of the light,en,en-US
1237,iot_hue_lightchange,iot_hue_lightchange,please adjust the colors in my lights,en,en-US
1239,play_music,play_music,shazaam,en,en-US
1240,play_music,play_music,spotify,en,en-US
1242,datetime_query,datetime_query,hello what time it is now,en,en-US
1243,general_joke,general_joke,find a joke in your vault and tell me,en,en-US
1244,iot_hue_lightchange,iot_hue_lightchange,i like red color for my home change it,en,en-US
1245,iot_hue_lightchange,iot_hue_lightchange,set the color of light to red,en,en-US
1246,takeaway_query,takeaway_query,is mr. pizza on skip the dishes,en,en-US
1248,datetime_query,datetime_query,can you tell me today's date,en,en-US
1250,weather_query,weather_query,is there any possibility of rain this week,en,en-US
1251,weather_query,weather_query,please brief me about this week's weather,en,en-US
1253,datetime_query,datetime_query,please give me the time,en,en-US
1254,weather_query,weather_query,what was the temperature in new york this morning,en,en-US
1255,news_query,news_query,give us president's election news,en,en-US
1258,weather_query,weather_query,give me the weather detail of fifteenth march,en,en-US
1260,music_likeness,music_likeness,i want to say something about this song,en,en-US
1261,music_likeness,music_likeness,this song is amazing is not it,en,en-US
1262,alarm_query,alarm_query,when is my alarm set for,en,en-US
1263,alarm_query,alarm_query,how many alarms do i have,en,en-US
1267,datetime_query,datetime_query,tell me the current time in central time,en,en-US
1269,news_query,news_query,what's going on in the world right now,en,en-US
1270,news_query,news_query,what's the news,en,en-US
1273,datetime_query,datetime_query,does it fall a sunday on fifth december,en,en-US
1274,calendar_query,calendar_query,can you confirm that my meeting for tomorrow has been canceled,en,en-US
1275,iot_coffee,iot_coffee,please make me nice coffee,en,en-US
1284,datetime_convert,datetime_convert,change this time to ist,en,en-US
1285,datetime_query,datetime_query,i want exact time in washington right now,en,en-US
1286,datetime_query,datetime_query,what will be the time now in washington,en,en-US
1287,datetime_query,datetime_query,what is current time,en,en-US
1288,datetime_query,datetime_query,can you tell me current time,en,en-US
1289,play_music,play_music,i want to listen arijit's songs please tune that,en,en-US
1290,iot_wemo_on,iot_wemo_on,on the plug,en,en-US
1291,iot_wemo_off,iot_wemo_off,off the plug,en,en-US
1292,iot_wemo_on,iot_wemo_on,start the smart plug,en,en-US
1296,news_query,news_query,get me the news about today's meeting,en,en-US
1297,audio_volume_up,audio_volume_up,louder,en,en-US
1298,audio_volume_up,audio_volume_up,olly louder,en,en-US
1299,audio_volume_up,audio_volume_up,slow,en,en-US
1302,news_query,news_query,is narendra modi the indian prime minister visiting any country now,en,en-US
1303,news_query,news_query,what is the economic policy of trump,en,en-US
1304,datetime_query,datetime_query,hey olly what's today's date,en,en-US
1305,datetime_query,datetime_query,hey what's today's date,en,en-US
1306,datetime_query,datetime_query,can you tell me what the date is today,en,en-US
1307,weather_query,weather_query,what is today's climate here,en,en-US
1309,weather_query,weather_query,what is the climate here today,en,en-US
1311,datetime_convert,datetime_convert,what the time difference from here to ottawa,en,en-US
1313,weather_query,weather_query,what's the weather forecast for today,en,en-US
1314,weather_query,weather_query,is the weather supposed to be nice today,en,en-US
1315,iot_hue_lightchange,iot_hue_lightchange,hey can you make it blue in here,en,en-US
1316,iot_hue_lightchange,iot_hue_lightchange,make the lights blue in here,en,en-US
1317,play_music,play_music,play music for me,en,en-US
1319,play_music,play_music,play a song of your choice for me,en,en-US
1320,weather_query,weather_query,olly what is the weather today,en,en-US
1321,weather_query,weather_query,what is the weather today,en,en-US
1322,weather_query,weather_query,get today's weather report,en,en-US
1323,audio_volume_up,audio_volume_up,please increase volume,en,en-US
1324,takeaway_query,takeaway_query,hey does that restaurant have take-out,en,en-US
1325,takeaway_query,takeaway_query,does that restaurant allow call in orders,en,en-US
1326,takeaway_query,takeaway_query,does that restaurant allow take out orders,en,en-US
1328,weather_query,weather_query,how's weather today,en,en-US
1329,weather_query,weather_query,is weather normal today,en,en-US
1330,music_query,music_query,what's the name of this song,en,en-US
1331,music_query,music_query,whose song is this,en,en-US
1332,music_query,music_query,where can i find this song,en,en-US
1335,music_likeness,music_likeness,i like justin beibers music please play it,en,en-US
1338,alarm_query,alarm_query,what alarms do i have scheduled for tomorrow,en,en-US
1339,alarm_query,alarm_query,what alarms are set in the morning,en,en-US
1340,datetime_query,datetime_query,is the eighteenth a monday or a sunday,en,en-US
1341,datetime_query,datetime_query,what day is easter,en,en-US
1342,music_likeness,music_likeness,that song is my favorite,en,en-US
1343,play_music,play_music,play old classic music,en,en-US
1344,play_music,play_music,try to play old nineties classic music,en,en-US
1345,datetime_query,datetime_query,fifty thousand two hundred and seventeenth,en,en-US
1347,datetime_query,datetime_query,one hundred and fifty thousand two hundred and seventeenth,en,en-US
1348,datetime_query,datetime_query,can you tell me the current time,en,en-US
1350,weather_query,weather_query,what's the weather for this week,en,en-US
1353,audio_volume_down,audio_volume_down,i want to slow down my speaker,en,en-US
1355,iot_hue_lightdim,iot_hue_lightdim,system please dim lights to dull blue,en,en-US
1356,iot_hue_lightchange,iot_hue_lightchange,please change light color to purple,en,en-US
1358,play_music,play_music,get set need me music track,en,en-US
1359,play_music,play_music,play ride music track,en,en-US
1362,iot_wemo_on,iot_wemo_on,turn on the socket,en,en-US
1363,iot_wemo_on,iot_wemo_on,make the socket available for me,en,en-US
1364,iot_wemo_off,iot_wemo_off,keep the socket in off condition,en,en-US
1366,audio_volume_up,audio_volume_up,move the volume up a little,en,en-US
1367,audio_volume_down,audio_volume_down,make the volume lower,en,en-US
1368,iot_hue_lightdim,iot_hue_lightdim,turn down the lights,en,en-US
1369,news_query,news_query,can to play ccn news for me,en,en-US
1370,news_query,news_query,tell me c. n. n. news for me right now,en,en-US
1373,audio_volume_up,audio_volume_up,could you speak up,en,en-US
1375,audio_volume_up,audio_volume_up,could you speak louder,en,en-US
1376,iot_hue_lightoff,iot_hue_lightoff,please turn off the light of the bathroom,en,en-US
1378,takeaway_query,takeaway_query,olly does panda garden deliver,en,en-US
1381,audio_volume_up,audio_volume_up,turn up volume of music,en,en-US
1382,play_music,play_music,play music on shuffle,en,en-US
1384,datetime_query,datetime_query,what date is the third friday of this month,en,en-US
1386,datetime_query,datetime_query,what was the date of two wednesdays back from today,en,en-US
1388,weather_query,weather_query,olly will it rain on saturday,en,en-US
1389,weather_query,weather_query,what will the weather be like on saturday,en,en-US
1390,weather_query,weather_query,olly what will the weather be like on saturday,en,en-US
1391,weather_query,weather_query,olly will it be nice on saturday,en,en-US
1392,general_greet,general_greet,hey olly what's up,en,en-US
1393,datetime_query,datetime_query,time,en,en-US
1394,datetime_query,datetime_query,what is the time now,en,en-US
1395,datetime_query,datetime_query,how much in the clock,en,en-US
1396,play_music,play_music,play music by taylor swift,en,en-US
1397,play_music,play_music,play taylor swift,en,en-US
1398,play_music,play_music,play taylor swift music,en,en-US
1399,weather_query,weather_query,i always pay attention,en,en-US
1402,play_music,play_music,please play some jazz,en,en-US
1403,play_music,play_music,what are the top twenty jazz hits,en,en-US
1405,weather_query,weather_query,how hot is it currently in costa mesa,en,en-US
1407,play_music,play_music,play run,en,en-US
1408,play_music,play_music,play sanam,en,en-US
1409,play_music,play_music,play sholay,en,en-US
1410,iot_coffee,iot_coffee,make me some coffee,en,en-US
1411,iot_coffee,iot_coffee,olly make me some coffee,en,en-US
1412,iot_coffee,iot_coffee,can you make me some coffee,en,en-US
1414,iot_coffee,iot_coffee,i need some coffee made olly,en,en-US
1415,takeaway_order,takeaway_order,i want to order some food,en,en-US
1417,takeaway_order,takeaway_order,places to order takeaway food,en,en-US
1418,iot_hue_lightup,iot_hue_lightup,please brighten the lights,en,en-US
1419,iot_hue_lightup,iot_hue_lightup,more light please,en,en-US
1420,datetime_query,datetime_query,please tell me the time,en,en-US
1421,music_query,music_query,who sings that song,en,en-US
1422,music_likeness,music_likeness,please save that song,en,en-US
1424,news_query,news_query,let me know about election new,en,en-US
1426,iot_hue_lightchange,iot_hue_lightchange,change the lights to blue,en,en-US
1429,play_music,play_music,make a playlist of all songs of justin bibber and play with shuffle,en,en-US
1431,play_music,play_music,play the latest song of eminem,en,en-US
1432,audio_volume_up,audio_volume_up,please turn up the volume,en,en-US
1433,audio_volume_down,audio_volume_down,please turn down the volume,en,en-US
1434,audio_volume_other,audio_volume_other,volume control please,en,en-US
1435,datetime_query,datetime_query,tell me the time in canberra,en,en-US
1436,alarm_query,alarm_query,what alarms do i got,en,en-US
1437,alarm_query,alarm_query,let me see my alarms,en,en-US
1438,alarm_query,alarm_query,what alarms do i have,en,en-US
1439,play_music,play_music,download the latest folk songs having rating of four star or above and play all without shuffle,en,en-US
1441,play_music,play_music,play all indie pop songs,en,en-US
1443,audio_volume_mute,audio_volume_mute,shut up,en,en-US
1444,audio_volume_mute,audio_volume_mute,silence,en,en-US
1445,audio_volume_mute,audio_volume_mute,be quiet,en,en-US
1447,play_music,play_music,play music of kate perry without shuffle,en,en-US
1448,datetime_query,datetime_query,when is halloween,en,en-US
1450,iot_hue_lighton,iot_hue_lighton,turn the lights on,en,en-US
1451,iot_hue_lightchange,iot_hue_lightchange,adjust the light,en,en-US
1453,alarm_remove,alarm_remove,change the alarm weekly settings,en,en-US
1455,weather_query,weather_query,weather,en,en-US
1456,weather_query,weather_query,what's it like outside,en,en-US
1457,weather_query,weather_query,what's it like in chicago,en,en-US
1459,takeaway_order,takeaway_order,order a large pepperoni pizza from dominoes to go,en,en-US
1460,takeaway_order,takeaway_order,i would like to pickup a veggie sub with a cookie from subway,en,en-US
1461,takeaway_order,takeaway_order,place a takeaway order for a cheeseburger and fries from burger king,en,en-US
1462,news_query,news_query,follow trump campaign news feed,en,en-US
1463,news_query,news_query,notify me with news updates on nigeria,en,en-US
1464,news_query,news_query,give me updates on the situation in france,en,en-US
1465,weather_query,weather_query,will it rain on friday,en,en-US
1469,play_music,play_music,play kiss from a rose,en,en-US
1470,audio_volume_mute,audio_volume_mute,mute speakers,en,en-US
1471,audio_volume_up,audio_volume_up,raise the volume to sixty,en,en-US
1472,audio_volume_down,audio_volume_down,lower the volume to twenty,en,en-US
1473,news_query,news_query,give me today's sports news,en,en-US
1475,news_query,news_query,tell me today's sports news headlines,en,en-US
1476,iot_hue_lightdim,iot_hue_lightdim,reduce the lights,en,en-US
1477,iot_hue_lightdim,iot_hue_lightdim,minimize the lights,en,en-US
1479,general_joke,general_joke,what is the highest rated joke today,en,en-US
1480,iot_hue_lightchange,iot_hue_lightchange,can you change the living room lights to a softer color,en,en-US
1481,iot_hue_lightchange,iot_hue_lightchange,choose a brighter color for reading,en,en-US
1482,iot_hue_lightchange,iot_hue_lightchange,can you make a red shade of light in the living room,en,en-US
1484,alarm_query,alarm_query,review the alarms i have,en,en-US
1485,alarm_query,alarm_query,list all the alarms,en,en-US
1486,play_music,play_music,play anything from metallica,en,en-US
1487,play_music,play_music,play the last song from my most recent playlist,en,en-US
1488,play_music,play_music,play jazz from jennifer's latest album,en,en-US
1490,play_music,play_music,play the new record of malika,en,en-US
1491,news_query,news_query,get me the news from fox news,en,en-US
1492,news_query,news_query,open the site bbcnews dot com,en,en-US
1494,music_query,music_query,what song do i listen to the most,en,en-US
1495,music_query,music_query,what music genre do i listen to the most,en,en-US
1496,music_query,music_query,recommend songs based on my playlist,en,en-US
1497,play_music,play_music,i would like to listen to celine dion,en,en-US
1498,play_music,play_music,play some tracks by michael jackson,en,en-US
1499,iot_hue_lightoff,iot_hue_lightoff,turn off living room lights,en,en-US
1500,iot_hue_lighton,iot_hue_lighton,turn on hall lights,en,en-US
1501,iot_hue_lighton,iot_hue_lighton,turn on all upstairs lights,en,en-US
1502,iot_hue_lightoff,iot_hue_lightoff,turn the left light off,en,en-US
1503,datetime_convert,datetime_convert,if it is four p. m. in missouri what time is it in london,en,en-US
1504,datetime_convert,datetime_convert,it's eight at night in france what time is it in new york,en,en-US
1505,iot_wemo_on,iot_wemo_on,turn on the wemo plug,en,en-US
1506,iot_wemo_on,iot_wemo_on,switch on the wemo plug,en,en-US
1507,iot_wemo_on,iot_wemo_on,make the wemo plug socket turned on,en,en-US
1508,audio_volume_mute,audio_volume_mute,set mute mode for one hour,en,en-US
1512,iot_hue_lightchange,iot_hue_lightchange,change the color to red,en,en-US
1514,weather_query,weather_query,is it supposed to rain tonight,en,en-US
1515,music_query,music_query,when was the song playing now released,en,en-US
1517,takeaway_order,takeaway_order,order a ham and cheese sandwich from subway,en,en-US
1518,takeaway_order,takeaway_order,order a smoked meat platter from beanos,en,en-US
1519,iot_coffee,iot_coffee,turn on the coffee pot,en,en-US
1520,audio_volume_up,audio_volume_up,increase the volume to fifty,en,en-US
1521,audio_volume_down,audio_volume_down,decrease the volume to ten,en,en-US
1522,audio_volume_up,audio_volume_up,increase the volume of the left speaker by ten,en,en-US
1523,play_music,play_music,play country music,en,en-US
1524,play_music,play_music,play some boy band music,en,en-US
1526,music_likeness,music_likeness,add that song to my playlist,en,en-US
1529,play_music,play_music,play songs by nkotb,en,en-US
1530,play_music,play_music,i want to listen to george strait,en,en-US
1531,news_query,news_query,please find new from c. n. n.,en,en-US
1532,news_query,news_query,pull up political news today from c. n. n.,en,en-US
1534,weather_query,weather_query,how's the weather in orlando,en,en-US
1535,weather_query,weather_query,is it raining in toledo right now,en,en-US
1536,datetime_convert,datetime_convert,what is time now in japan compared to u. s. a.,en,en-US
1538,takeaway_query,takeaway_query,is my order ready,en,en-US
1539,takeaway_query,takeaway_query,what time can i pick up my food,en,en-US
1540,takeaway_query,takeaway_query,when will my food be ready,en,en-US
1541,weather_query,weather_query,i don't want to carry an umbrella will we have rain today,en,en-US
1543,weather_query,weather_query,please tell me if there is going to be snow this weekend,en,en-US
1550,iot_wemo_off,iot_wemo_off,switch off wemo,en,en-US
1552,iot_wemo_on,iot_wemo_on,switch on smart plug,en,en-US
1553,iot_hue_lightoff,iot_hue_lightoff,turn off the lights in the living room,en,en-US
1555,weather_query,weather_query,how's the weather going to be this week,en,en-US
1556,weather_query,weather_query,please give me the weather report for this week,en,en-US
1559,music_query,music_query,suggest me some metal music,en,en-US
1560,play_music,play_music,let's listen to some jazz,en,en-US
1561,iot_hue_lightup,iot_hue_lightup,can you brighten up the lights please,en,en-US
1562,iot_hue_lightup,iot_hue_lightup,its dark in here mind turning up the light intensity,en,en-US
1563,news_query,news_query,can you give me a flash briefing,en,en-US
1564,news_query,news_query,what went on in the world today,en,en-US
1565,news_query,news_query,what was the news for march fourth two thousand and seventeenth,en,en-US
1567,play_music,play_music,lets listen to the playlist,en,en-US
1568,play_music,play_music,shuffle and play the playlist,en,en-US
1570,iot_coffee,iot_coffee,make me a capuccino,en,en-US
1572,iot_coffee,iot_coffee,get me some latte please,en,en-US
1573,iot_cleaning,iot_cleaning,run the vacuum cleaner,en,en-US
1574,iot_cleaning,iot_cleaning,activate the vacuum,en,en-US
1577,play_music,play_music,put on some techno music please,en,en-US
1578,general_joke,general_joke,tell me a good doctor joke,en,en-US
1580,datetime_query,datetime_query,what is the current date today,en,en-US
1582,news_query,news_query,give me the latest information about president trump please,en,en-US
1583,news_query,news_query,get the latest news about formula one racing please,en,en-US
1584,news_query,news_query,find the this week's news about emigration legislation in the us please,en,en-US
1585,music_likeness,music_likeness,please save my opinion about the song that is currently playing,en,en-US
1586,music_likeness,music_likeness,save my opinion about the current song playing,en,en-US
1587,music_likeness,music_likeness,save my opinion on the currently playing song,en,en-US
1588,weather_query,weather_query,what's the weather like tomorrow,en,en-US
1591,play_music,play_music,i wan to play me a justin bieber song,en,en-US
1592,play_music,play_music,play me some melody song,en,en-US
1595,news_query,news_query,please provide world hot news,en,en-US
1596,datetime_query,datetime_query,what time is it in dallas,en,en-US
1597,iot_cleaning,iot_cleaning,start roomba,en,en-US
1598,iot_cleaning,iot_cleaning,please turn on roomba,en,en-US
1600,play_music,play_music,play music from v. t. v.,en,en-US
1601,play_music,play_music,play songs from titanic,en,en-US
1602,play_music,play_music,play list of music from avatar,en,en-US
1603,alarm_query,alarm_query,check whether i have set any alarms for tomorrow morning,en,en-US
1604,alarm_query,alarm_query,what time is the alarm set for tomorrow morning,en,en-US
1605,alarm_query,alarm_query,is the alarm set for tomorrow morning,en,en-US
1606,datetime_query,datetime_query,please provide current time in india,en,en-US
1608,datetime_query,datetime_query,tell me present time in malaysia,en,en-US
1609,iot_coffee,iot_coffee,start brewing please,en,en-US
1610,iot_coffee,iot_coffee,start coffee,en,en-US
1611,datetime_query,datetime_query,new york time please,en,en-US
1612,iot_hue_lightoff,iot_hue_lightoff,time constrain,en,en-US
1613,iot_hue_lightdim,iot_hue_lightdim,period the light should be in dim,en,en-US
1614,weather_query,weather_query,any signs of rain,en,en-US
1616,news_query,news_query,alert me if any topic relating to politics comes up,en,en-US
1618,iot_coffee,iot_coffee,i want a coffee now,en,en-US
1619,iot_coffee,iot_coffee,get me a coffee,en,en-US
1620,iot_coffee,iot_coffee,olly get me a coffee,en,en-US
1623,music_likeness,music_likeness,lyrics,en,en-US
1624,alarm_set,alarm_set,set the time,en,en-US
1626,alarm_set,alarm_set,set the alarm tone,en,en-US
1627,takeaway_order,takeaway_order,selection of restaurants,en,en-US
1628,takeaway_order,takeaway_order,price,en,en-US
1629,takeaway_order,takeaway_order,free home delivery,en,en-US
1631,audio_volume_up,audio_volume_up,i need to hear the volume of the current music,en,en-US
1632,audio_volume_up,audio_volume_up,the volume of the music playing now should be raised,en,en-US
1633,alarm_query,alarm_query,show me my alarms,en,en-US
1634,alarm_query,alarm_query,olly show me my alarms,en,en-US
1638,news_query,news_query,how many new articles have been posted at u. s. a. today in the past hour,en,en-US
1641,audio_volume_up,audio_volume_up,turn it up,en,en-US
1642,audio_volume_down,audio_volume_down,no no turn it down,en,en-US
1643,iot_hue_lightchange,iot_hue_lightchange,make all the lights in the house orange,en,en-US
1644,iot_hue_lightchange,iot_hue_lightchange,change the light in the bathroom to yellow,en,en-US
1645,alarm_query,alarm_query,do i have any alarms set,en,en-US
1647,iot_hue_lightoff,iot_hue_lightoff,all lights has to be turned off during the day,en,en-US
1648,iot_hue_lightoff,iot_hue_lightoff,turn all lights off during the day,en,en-US
1649,iot_hue_lightoff,iot_hue_lightoff,during the daytime all lights has to be turned off,en,en-US
1650,news_query,news_query,please let me know the latest business news,en,en-US
1651,news_query,news_query,can you give me the latest sports news,en,en-US
1652,news_query,news_query,let me know the latest weather news,en,en-US
1654,weather_query,weather_query,how cold will it be next tuesday,en,en-US
1656,alarm_query,alarm_query,show me all scheduled alarms,en,en-US
1657,alarm_query,alarm_query,how many alarms are currently set,en,en-US
1659,iot_cleaning,iot_cleaning,go near vacuum cleaner,en,en-US
1660,iot_cleaning,iot_cleaning,take it in hand,en,en-US
1661,iot_cleaning,iot_cleaning,switch on the vacuum cleaner,en,en-US
1662,datetime_convert,datetime_convert,what is the time difference between new york and lagos,en,en-US
1663,datetime_convert,datetime_convert,the time difference between lagos and new york is what,en,en-US
1665,news_query,news_query,what is so clean news for the last six hours,en,en-US
1667,play_music,play_music,select and play only christian rock from one thousand nine hundred and ninety upwards,en,en-US
1668,play_music,play_music,only christian rock from one thousand nine hundred and ninety upwards is to be selected and played,en,en-US
1669,play_music,play_music,christian rock from one thousand nine hundred and ninety upwards only should be selected and played,en,en-US
1670,news_query,news_query,facebook launches disputed tag to crack down on fake news,en,en-US
1672,play_music,play_music,all music released between one thousand nine hundred and ninety and two thousand is only to played,en,en-US
1673,play_music,play_music,between one thousand nine hundred and ninety and two thousand music album is only to be played,en,en-US
1674,alarm_remove,alarm_remove,remove alarm of seven thirty am on monday,en,en-US
1676,alarm_remove,alarm_remove,remove six am alarm of whole week for future,en,en-US
1679,music_query,music_query,what music is playing now nine hundred and ninety nine f. m.,en,en-US
1681,audio_volume_up,audio_volume_up,the music volume should increase to ninety,en,en-US
1682,audio_volume_up,audio_volume_up,set the music volume to ninety,en,en-US
1685,weather_query,weather_query,yes or no tomorrows temperature is to be hot,en,en-US
1686,weather_query,weather_query,is it a yes or a no that tomorrows temperature will be hot,en,en-US
1689,weather_query,weather_query,what is this weeks weather forecast,en,en-US
1690,weather_query,weather_query,olly what is this week's weather forecast,en,en-US
1691,weather_query,weather_query,what is today's weather,en,en-US
1693,music_query,music_query,what music service has some soul music i can listen to,en,en-US
1694,play_music,play_music,i want to find some good rock music,en,en-US
1695,music_query,music_query,who is the artist of the current song playing,en,en-US
1697,music_query,music_query,the song playing now is released by which artist,en,en-US
1699,music_likeness,music_likeness,this is a good song put it on repeat,en,en-US
1700,music_likeness,music_likeness,this is my favorite song,en,en-US
1701,iot_cleaning,iot_cleaning,start my robot vacuum cleaner by ten to eleven am daily,en,en-US
1704,datetime_query,datetime_query,what time is time,en,en-US
1705,datetime_query,datetime_query,can you please tell me the time,en,en-US
1706,iot_hue_lightoff,iot_hue_lightoff,please turn off only right side light,en,en-US
1707,audio_volume_down,audio_volume_down,turn the speakers down to five percent,en,en-US
1708,audio_volume_up,audio_volume_up,change the speaker volume to sixty five percent,en,en-US
1709,audio_volume_up,audio_volume_up,i want the speakers turned up high,en,en-US
1711,music_likeness,music_likeness,save chhana mereya song in my playlist,en,en-US
1712,music_likeness,music_likeness,filter all arijit singh sad song and save or create playlist of sad songs of arijit singh,en,en-US
1713,music_likeness,music_likeness,download and save song of dangal movie,en,en-US
1714,audio_volume_up,audio_volume_up,speak as loud as you can,en,en-US
1716,audio_volume_up,audio_volume_up,could you speak a little more softly,en,en-US
1717,iot_hue_lightoff,iot_hue_lightoff,turn off the upstairs bathroom light,en,en-US
1718,iot_hue_lightoff,iot_hue_lightoff,i want the light in the kitchen powered off,en,en-US
1720,alarm_set,alarm_set,set alarm of every tuesday of march month morning eight am,en,en-US
1721,alarm_set,alarm_set,set alarm of whole week morning ten am in april month,en,en-US
1723,weather_query,weather_query,what will the weather conditions of lucknow on ninth february two thousand and seventeen,en,en-US
1724,weather_query,weather_query,what is the highest temperature of delhi,en,en-US
1725,weather_query,weather_query,what will be the condition of weather next seven days,en,en-US
1727,takeaway_query,takeaway_query,please could you tell me if george's geek restaurant can i order takeaway from there,en,en-US
1728,weather_query,weather_query,please confirm the weather for the thirteenth of this month,en,en-US
1729,weather_query,weather_query,please tell me if there will be sun with no clouds on friday of this week,en,en-US
1730,takeaway_order,takeaway_order,checkout domino center near me and order cheese pizza,en,en-US
